測定局コード,日付,時,SO2(ppm),NO(ppm),NO2(ppm),NOx(ppm),CO(ppm),Ox(ppm),NMHC(ppmC),CH4(ppmC),THC(ppmC),SPM(mg/m3),PM2.5(μg/m3),SP(mg/m3),WD(16Dir),WS(m/s),TEMP(℃),HUM(％)
44203070,2025/09/01,01,0.001,0.002,0.002,0.004,,0.003,,,,0.031,16,,,,,
44203070,2025/09/01,02,0.001,0.002,0.002,0.004,,0.002,,,,0.035,16,,,,,
44203070,2025/09/01,03,0.001,0.003,0.001,0.004,,0.002,,,,0.042,15,,,,,
44203070,2025/09/01,04,0.002,0.003,0.002,0.005,,0.002,,,,0.002,16,,,,,
44203070,2025/09/01,05,0.002,0.003,0.002,0.005,,0.002,,,,0.031,15,,,,,
44203070,2025/09/01,06,0.002,0.003,0.002,0.005,,0.001,,,,0.019,13,,,,,
44203070,2025/09/01,07,0.002,0.003,0.001,0.004,,0.001,,,,0.006,12,,,,,
44203070,2025/09/01,08,0.002,0.004,0.001,0.005,,0.002,,,,0.021,15,,,,,
44203070,2025/09/01,09,0.006,0.004,0.001,0.005,,0.006,,,,0.004,12,,,,,
44203070,2025/09/01,10,0.008,0.003,0.001,0.004,,0.008,,,,0.051,10,,,,,
44203070,2025/09/01,11,0.007,0.003,0.001,0.004,,0.010,,,,0.046,15,,,,,
44203070,2025/09/01,12,0.008,0.008,0.004,0.012,,0.018,,,,0.029,20,,,,,
44203070,2025/09/01,13,0.009,0.004,0.004,0.008,,0.028,,,,0.002,21,,,,,
44203070,2025/09/01,14,0.009,0.009,0.006,0.015,,0.035,,,,0.055,25,,,,,
44203070,2025/09/01,15,0.008,0.008,0.005,0.013,,0.033,,,,0.046,21,,,,,
44203070,2025/09/01,16,0.006,0.008,0.005,0.013,,0.035,,,,0.062,21,,,,,
44203070,2025/09/01,17,0.005,0.009,0.009,0.018,,0.029,,,,0.016,17,,,,,
44203070,2025/09/01,18,0.005,0.003,0.003,0.006,,0.032,,,,0.002,19,,,,,
44203070,2025/09/01,19,0.003,0.003,0.004,0.007,,0.027,,,,0.025,16,,,,,
44203070,2025/09/01,20,0.003,0.002,0.004,0.006,,0.022,,,,0.028,15,,,,,
44203070,2025/09/01,21,0.002,0.002,0.003,0.005,,0.015,,,,0.039,15,,,,,
44203070,2025/09/01,22,0.002,0.002,0.002,0.004,,0.008,,,,0.016,16,,,,,
44203070,2025/09/01,23,0.001,0.002,0.002,0.004,,0.006,,,,0.011,15,,,,,
44203070,2025/09/01,24,0.001,0.002,0.002,0.004,,0.005,,,,0.012,14,,,,,
44203070,2025/09/02,01,0.001,0.002,0.002,0.004,,0.004,,,,0.009,15,,,,,
44203070,2025/09/02,02,0.001,0.002,0.002,0.004,,0.003,,,,0.043,12,,,,,
44203070,2025/09/02,03,0.001,0.002,0.002,0.004,,0.003,,,,0.011,10,,,,,
44203070,2025/09/02,04,0.001,0.002,0.002,0.004,,0.003,,,,0.015,12,,,,,
44203070,2025/09/02,05,0.001,0.002,0.002,0.004,,0.002,,,,0.008,12,,,,,
44203070,2025/09/02,06,0.002,0.003,0.002,0.005,,0.003,,,,0.001,14,,,,,
44203070,2025/09/02,07,0.002,0.003,0.002,0.005,,0.003,,,,0.011,13,,,,,
44203070,2025/09/02,08,0.004,0.003,0.001,0.004,,0.006,,,,0.045,15,,,,,
44203070,2025/09/02,09,0.006,0.006,0.002,0.008,,0.007,,,,0.035,12,,,,,
44203070,2025/09/02,10,0.008,0.003,0.001,0.004,,0.012,,,,0.002,10,,,,,
44203070,2025/09/02,11,0.002,0.003,0.004,0.007,,0.035,,,,0.067,7,,,,,
44203070,2025/09/02,12,0.002,0.003,0.003,0.006,,0.031,,,,0.039,7,,,,,
44203070,2025/09/02,13,0.003,0.003,0.001,0.004,,0.022,,,,0.029,14,,,,,
44203070,2025/09/02,14,0.002,0.006,0.005,0.011,,0.036,,,,0.063,11,,,,,
44203070,2025/09/02,15,0.002,0.007,0.006,0.013,,0.045,,,,0.010,9,,,,,
44203070,2025/09/02,16,0.002,0.005,0.005,0.010,,0.048,,,,0.022,10,,,,,
44203070,2025/09/02,17,0.003,0.011,0.012,0.023,,0.037,,,,0,10,,,,,
44203070,2025/09/02,18,0.003,0.003,0.006,0.009,,0.044,,,,0.007,13,,,,,
44203070,2025/09/02,19,0.002,0.003,0.005,0.008,,0.048,,,,0.029,13,,,,,
44203070,2025/09/02,20,0.002,0.002,0.005,0.007,,0.041,,,,0.003,12,,,,,
44203070,2025/09/02,21,0.002,0.002,0.005,0.007,,0.028,,,,0.034,14,,,,,
44203070,2025/09/02,22,0.001,0.002,0.004,0.006,,0.024,,,,0.044,11,,,,,
44203070,2025/09/02,23,0.001,0.002,0.003,0.005,,0.020,,,,0.025,12,,,,,
44203070,2025/09/02,24,0.001,0.002,0.002,0.004,,0.017,,,,0.053,11,,,,,
44203070,2025/09/03,01,0.001,0.002,0.003,0.005,,0.016,,,,0.026,15,,,,,
44203070,2025/09/03,02,0.001,0.002,0.002,0.004,,0.012,,,,0.017,13,,,,,
44203070,2025/09/03,03,0.001,0.002,0.002,0.004,,0.010,,,,0.002,12,,,,,
44203070,2025/09/03,04,0.001,0.002,0.002,0.004,,0.008,,,,0.001,13,,,,,
44203070,2025/09/03,05,0.001,0.002,0.003,0.005,,0.008,,,,0.016,14,,,,,
44203070,2025/09/03,06,0.001,0.003,0.003,0.006,,0.007,,,,0.002,13,,,,,
44203070,2025/09/03,07,0.001,0.003,0.003,0.006,,0.006,,,,0.008,15,,,,,
44203070,2025/09/03,08,0.001,0.004,0.003,0.007,,0.009,,,,0.024,12,,,,,
44203070,2025/09/03,09,0.002,0.008,0.006,0.014,,0.015,,,,0.022,11,,,,,
44203070,2025/09/03,10,0.003,0.014,0.011,0.025,,0.021,,,,0.071,13,,,,,
44203070,2025/09/03,11,0.002,0.013,0.010,0.023,,0.031,,,,0.036,14,,,,,
44203070,2025/09/03,12,0.002,0.011,0.007,0.018,,0.033,,,,0.062,15,,,,,
44203070,2025/09/03,13,0.002,0.004,0.005,0.009,,0.038,,,,0.017,13,,,,,
44203070,2025/09/03,14,0.002,0.007,0.005,0.012,,0.032,,,,0.055,11,,,,,
